"";"X";"Treatment";"Site";"Sub_site";"Plot";"Depth_depot";"Id_echantillon";"Substrate";"decay_rate";"decomposition_state";"Gene_decomp_state";"Growth_season";"Duration_months";"Duration_months_meanp";"Place_depot";"Soil_Temp";"Air_Temp_withNA";"Air_Temp";"Temp_Soil_predict";"Temp_soil_predict_onlyNA";"Opening_canopy";"Water_table_level_min";"Water_table_level_max";"Water_table_level_mean";"Thick_Water_table__minlevel_to_surf";"Thick_watertable_min_to_max_permanent_variation";"Plot_peat_thickness";"Moh_thick_before";"Moh_thick_after";"Bulk_density_plotmean";"Water_content_plotmean";"Cpercent_plotmean";"C_sample_density_plotmean";"Ratio_CN_plotmean";"SD_Plot_peat_thickness"
"472";472;"Control";"Temoin2";"T5";"T5P1";"10";"F156";"Fuscum";0,033671911;"F";"F";"season2";"15.77";15,9;"A2";7,02634803921569;NA;8,15622886049619;7,81318399414627;7,02634803921569;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
"473";473;"Control";"Temoin2";"T5";"T5P1";"10";"C152";"Capillifolium";0,231371791;"F";"F";"season2";"15.77";15,9;"A2";7,02634803921569;NA;8,15622886049619;7,81318399414627;7,02634803921569;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
"474";474;"Control";"Temoin2";"T5";"T5P1";"20";"P138";"Pleurozium";0,140264923;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
"475";475;"Control";"Temoin2";"T5";"T5P1";"20";"F155";"Fuscum";0,062610484;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
"476";476;"Control";"Temoin2";"T5";"T5P1";"20";"C125";"Capillifolium";0,068317951;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;45,23;-43;-16,5;-29,75;43;26,5;70,79;70,79;70,79;0,341842193;0,63202521525;0,302606675;0,02862894175;35,351083265;22,0092779479354
"477";477;"Control";"Temoin2";"T5";"T5P2";"10";"P125";"Pleurozium";0,312105381;"M2";"M";"season2";"15.77";15,9;"A2";7,46724137931035;NA;8,15622886049619;7,81318399414627;7,46724137931035;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"478";478;"Control";"Temoin2";"T5";"T5P2";"10";"F150";"Fuscum";-0,145974864;"M2";"M";"season2";"15.77";15,9;"A2";7,46724137931035;NA;8,15622886049619;7,81318399414627;7,46724137931035;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"479";479;"Control";"Temoin2";"T5";"T5P2";"10";"C100";"Capillifolium";0,31101076;"M2";"M";"season2";"15.77";15,9;"A2";7,46724137931035;NA;8,15622886049619;7,81318399414627;7,46724137931035;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"480";480;"Control";"Temoin2";"T5";"T5P2";"20";"P124";"Pleurozium";0,178166851;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"481";481;"Control";"Temoin2";"T5";"T5P2";"20";"F151";"Fuscum";-0,265230966;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"482";482;"Control";"Temoin2";"T5";"T5P2";"20";"C99";"Capillifolium";0,317185307;"M1";"M";"season2";"15.77";15,9;"A2";NA;NA;8,15622886049619;7,72817126684601;7,72817126684601;81,97;-43,5;-18;-30,75;43,5;25,5;131,4;131,4;131,4;0,164283678;0,809767484;0,49135;0,07890573;42,0769671133333;20,4074289878646
"483";483;"Control";"Temoin2";"T5";"T5P3";"10";"P127";"Pleurozium";0,284649305;"F";"F";"season2";"15.77";15,9;"A2";NA;8,15622886049619;8,15622886049619;7,81318399414627;7,81318399414627;78,16;-36;-19;-27,5;36;17;154,05;154,05;154,05;0,0727196603333333;0,829580364;0,513793333333333;0,0376270706666667;43,5303046066667;9,06395405757855
"484";484;"Control";"Temoin2";"T5";"T5P3";"10";"F152";"Fuscum";-0,134615518;"F";"F";"season2";"15.77";15,9;"A2";NA;8,15622886049619;8,15622886049619;7,81318399414627;7,81318399414627;78,16;-36;-19;-27,5;36;17;154,05;154,05;154,05;0,0727196603333333;0,829580364;0,513793333333333;0,0376270706666667;43,5303046066667;9,06395405757855
"485";485;"Control";"Temoin2";"T5";"T5P3";"20";"P126";"Pleurozium";0,20184996;"M2";"M";"season2";"15.77";15,9;"A2";8,29886747802569;8,15622886049619;8,15622886049619;7,72817126684601;8,29886747802569;78,16;-36;-19;-27,5;36;17;154,05;154,05;154,05;0,0727196603333333;0,829580364;0,513793333333333;0,0376270706666667;43,5303046066667;9,06395405757855
"486";486;"Control";"Temoin2";"T5";"T5P3";"20";"F159";"Fuscum";-0,126972969;"M2";"M";"season2";"15.77";15,9;"A2";8,29886747802569;8,15622886049619;8,15622886049619;7,72817126684601;8,29886747802569;78,16;-36;-19;-27,5;36;17;154,05;154,05;154,05;0,0727196603333333;0,829580364;0,513793333333333;0,0376270706666667;43,5303046066667;9,06395405757855
"487";487;"Control";"Temoin2";"T5";"T5P3";"20";"C116";"Capillifolium";0,116350786;"M2";"M";"season2";"15.77";15,9;"A2";8,29886747802569;8,15622886049619;8,15622886049619;7,72817126684601;8,29886747802569;78,16;-36;-19;-27,5;36;17;154,05;154,05;154,05;0,0727196603333333;0,829580364;0,513793333333333;0,0376270706666667;43,5303046066667;9,06395405757855
